FacilityID,Facility,ProgramID,ActvityTypeCategory,ActivityType,Gender,AgeLow,AgeHigh,AttendanceWeekDate,RegisteredIndividualsCount,UniqueIndividualCount,ProgramScheduleID,DateFrom,DateTo,weekday,AttendenceRealDate
{696BABB9-CB2C-4D1D-8A40-DBC327D80C5D},Morris Estate Cultural Center,4343,Cultural,Health & Wellness,M/F,18,100,2021/12/06,0,0,8651,2021/09/13,2021/12/16,Thursday,2021/12/09
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/12/20,7,7,8845,2021/09/27,2022/05/30,Saturday,2021/12/25
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/12/13,7,7,8845,2021/09/27,2022/05/30,Saturday,2021/12/18
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/12/06,7,7,8845,2021/09/27,2022/05/30,Saturday,2021/12/11
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/11/29,7,7,8845,2021/09/27,2022/05/30,Saturday,2021/12/04
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/11/22,7,7,8845,2021/09/27,2022/05/30,Saturday,2021/11/27
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/11/22,7,7,8845,2021/09/27,2022/05/30,Saturday,2021/11/27
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/11/15,7,5,8845,2021/09/27,2022/05/30,Saturday,2021/11/20
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/11/15,7,5,8845,2021/09/27,2022/05/30,Saturday,2021/11/20
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/11/08,7,7,8845,2021/09/27,2022/05/30,Saturday,2021/11/13
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/11/01,7,7,8845,2021/09/27,2022/05/30,Saturday,2021/11/06
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/10/25,7,7,8845,2021/09/27,2022/05/30,Saturday,2021/10/30
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/10/18,7,7,8845,2021/09/27,2022/05/30,Saturday,2021/10/23
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/10/18,10,10,8845,2021/09/27,2022/05/30,Saturday,2021/10/23
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/10/04,7,10,8845,2021/09/27,2022/05/30,Saturday,2021/10/09
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4940,Athletic,Martial Arts,M/F,5,15,2021/10/04,7,14,8845,2021/09/27,2022/05/30,Saturday,2021/10/09
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4226,Cultural,Dance,M/F,6,14,2021/12/13,15,15,8446,2021/06/16,2022/02/18,Saturday,2021/12/18
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4939,After School,After School,M/F,6,12,2021/12/13,15,12,8844,2021/09/13,2022/06/10,Wednesday,2021/12/15
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4939,After School,After School,M/F,6,12,2021/12/06,15,12,8844,2021/09/13,2022/06/10,Wednesday,2021/12/08
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,4758,After School,After School,M/F,6,12,2021/12/13,14,10,8379,2021/09/13,2022/06/10,Wednesday,2021/12/15
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4756,After School,After School,M/F,6,12,2021/12/13,11,11,8376,2021/09/13,2022/05/31,Wednesday,2021/12/15
{C8420FF3-289F-4737-A4F5-FF44DE89CA58},McVeigh Recreation Center,300,After School,After School,M/F,6,12,2021/12/20,15,21,8348,2021/09/13,2022/05/27,Wednesday,2021/12/22
{C8420FF3-289F-4737-A4F5-FF44DE89CA58},McVeigh Recreation Center,300,After School,After School,M/F,6,12,2021/12/13,21,21,8348,2021/09/13,2022/05/27,Wednesday,2021/12/15
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4804,Educational,Educational,M/F,3,4,2021/12/20,13,0,8512,2021/09/20,2022/05/20,Wednesday,2021/12/22
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4802,Educational,Educational,M/F,5,14,2021/12/20,6,0,8506,2021/09/13,2022/05/27,Wednesday,2021/12/22
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1183,Athletic,Cheerleading,M/F,6,14,2021/12/13,100,40,8542,2021/08/30,2021/12/23,Wednesday,2021/12/15
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1181,Athletic,Football,M,5,14,2021/12/13,300,4,8543,2021/08/30,2021/12/23,Tuesday,2021/12/14
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,4758,After School,After School,M/F,6,12,2021/12/06,12,9,8379,2021/09/13,2022/06/10,Wednesday,2021/12/08
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,3783,Cultural,Drama,M/F,6,16,2021/12/06,1,1,8815,2021/11/16,2022/06/03,Thursday,2021/12/09
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,4783,Cultural,Dance,M/F,5,13,2021/12/06,22,20,8456,2021/09/14,2022/06/10,Thursday,2021/12/09
{C8420FF3-289F-4737-A4F5-FF44DE89CA58},McVeigh Recreation Center,300,After School,After School,M/F,6,12,2021/12/06,21,21,8348,2021/09/13,2022/05/27,Wednesday,2021/12/08
{FC68DFB6-7C48-4955-A6C6-52B22B605AAF},Emanuel Recreation Center,1201,After School,After School,M/F,5,12,2021/12/06,4,1,8310,2021/10/01,2022/05/27,Wednesday,2021/12/08
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4756,After School,After School,M/F,6,12,2021/12/06,11,11,8376,2021/09/13,2022/05/31,Wednesday,2021/12/08
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,4783,Cultural,Dance,M/F,5,13,2021/11/29,16,16,8456,2021/09/14,2022/06/10,Thursday,2021/12/02
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,3783,Cultural,Drama,M/F,6,16,2021/11/22,1,1,8815,2021/11/16,2022/06/03,Thursday,2021/11/25
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,4783,Cultural,Dance,M/F,5,13,2021/11/22,16,15,8456,2021/09/14,2022/06/10,Thursday,2021/11/25
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,4783,Cultural,Dance,M/F,5,13,2021/11/15,16,14,8456,2021/09/14,2022/06/10,Thursday,2021/11/18
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1183,Athletic,Cheerleading,M/F,6,14,2021/12/06,100,100,8542,2021/08/30,2021/12/23,Wednesday,2021/12/08
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1181,Athletic,Football,M,5,14,2021/12/06,300,9,8543,2021/08/30,2021/12/23,Tuesday,2021/12/07
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4226,Cultural,Dance,M/F,6,14,2021/12/06,10,15,8446,2021/06/16,2022/02/18,Saturday,2021/12/11
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4226,Cultural,Dance,M/F,6,14,2021/11/29,10,15,8446,2021/06/16,2022/02/18,Saturday,2021/12/04
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4226,Cultural,Dance,M/F,6,14,2021/11/22,10,15,8446,2021/06/16,2022/02/18,Saturday,2021/11/27
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4226,Cultural,Dance,M/F,6,14,2021/11/15,10,15,8446,2021/06/16,2022/02/18,Saturday,2021/11/20
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4226,Cultural,Dance,M/F,6,14,2021/11/01,10,12,8446,2021/06/16,2022/02/18,Saturday,2021/11/06
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4226,Cultural,Dance,M/F,6,14,2021/10/25,10,10,8446,2021/06/16,2022/02/18,Saturday,2021/10/30
{696BABB9-CB2C-4D1D-8A40-DBC327D80C5D},Morris Estate Cultural Center,4343,Cultural,Health & Wellness,M/F,18,100,2021/11/29,0,0,8651,2021/09/13,2021/12/16,Thursday,2021/12/02
{696BABB9-CB2C-4D1D-8A40-DBC327D80C5D},Morris Estate Cultural Center,4343,Cultural,Health & Wellness,M/F,18,100,2021/11/22,0,0,8651,2021/09/13,2021/12/16,Thursday,2021/11/25
{C32FAF7D-618B-47F4-BDE5-A87BA5400958},Cibotti Recreation Center,1088,Athletic,Football,M/F,6,13,2021/11/15,65,30,8644,2021/10/01,2021/11/19,Wednesday,2021/11/17
{FC68DFB6-7C48-4955-A6C6-52B22B605AAF},Emanuel Recreation Center,1201,After School,After School,M/F,5,12,2021/11/29,4,1,8310,2021/10/01,2022/05/27,Wednesday,2021/12/01
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1183,Athletic,Cheerleading,M/F,6,14,2021/11/29,100,100,8542,2021/08/30,2021/12/23,Wednesday,2021/12/01
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1183,Athletic,Cheerleading,M/F,6,14,2021/11/22,100,98,8542,2021/08/30,2021/12/23,Wednesday,2021/11/24
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1183,Athletic,Cheerleading,M/F,6,14,2021/11/15,100,100,8542,2021/08/30,2021/12/23,Wednesday,2021/11/17
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1181,Athletic,Football,M,5,14,2021/11/29,300,10,8543,2021/08/30,2021/12/23,Tuesday,2021/11/30
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1181,Athletic,Football,M,5,14,2021/11/22,300,80,8543,2021/08/30,2021/12/23,Tuesday,2021/11/23
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1181,Athletic,Football,M,5,14,2021/11/15,300,80,8543,2021/08/30,2021/12/23,Tuesday,2021/11/16
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/11/29,12,12,8232,2021/08/23,2021/11/30,Saturday,2021/12/04
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/11/29,12,12,8232,2021/08/23,2021/11/30,Saturday,2021/12/04
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4756,After School,After School,M/F,6,12,2021/11/29,11,10,8376,2021/09/13,2022/05/31,Wednesday,2021/12/01
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4804,Educational,Educational,M/F,3,4,2021/12/06,12,0,8512,2021/09/20,2022/05/20,Wednesday,2021/12/08
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4802,Educational,Educational,M/F,5,14,2021/12/06,6,0,8506,2021/09/13,2022/05/27,Wednesday,2021/12/08
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,4758,After School,After School,M/F,6,12,2021/11/29,12,9,8379,2021/09/13,2022/06/10,Wednesday,2021/12/01
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/11/22,40,37,8232,2021/08/23,2021/11/30,Saturday,2021/11/27
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/11/22,40,37,8232,2021/08/23,2021/11/30,Saturday,2021/11/27
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,4758,After School,After School,M/F,6,12,2021/11/22,12,11,8379,2021/09/13,2022/06/10,Wednesday,2021/11/24
{FC68DFB6-7C48-4955-A6C6-52B22B605AAF},Emanuel Recreation Center,4662,Other,Games,M/F,12,18,2021/11/22,0,7,8053,2021/05/12,2022/05/11,Friday,2021/11/26
{FC68DFB6-7C48-4955-A6C6-52B22B605AAF},Emanuel Recreation Center,4663,Educational,Computers,M/F,12,18,2021/11/22,0,2,8054,2021/05/12,2022/05/11,Friday,2021/11/26
{C8420FF3-289F-4737-A4F5-FF44DE89CA58},McVeigh Recreation Center,300,After School,After School,M/F,6,12,2021/11/29,14,14,8348,2021/09/13,2022/05/27,Wednesday,2021/12/01
{C8420FF3-289F-4737-A4F5-FF44DE89CA58},McVeigh Recreation Center,300,After School,After School,M/F,6,12,2021/11/22,8,2,8348,2021/09/13,2022/05/27,Wednesday,2021/11/24
{C8420FF3-289F-4737-A4F5-FF44DE89CA58},McVeigh Recreation Center,300,After School,After School,M/F,6,12,2021/11/15,8,5,8348,2021/09/13,2022/05/27,Wednesday,2021/11/17
{C8420FF3-289F-4737-A4F5-FF44DE89CA58},McVeigh Recreation Center,300,After School,After School,M/F,6,12,2021/11/08,7,4,8348,2021/09/13,2022/05/27,Wednesday,2021/11/10
{C8420FF3-289F-4737-A4F5-FF44DE89CA58},McVeigh Recreation Center,300,After School,After School,M/F,6,12,2021/11/01,7,4,8348,2021/09/13,2022/05/27,Wednesday,2021/11/03
{C8420FF3-289F-4737-A4F5-FF44DE89CA58},McVeigh Recreation Center,300,After School,After School,M/F,6,12,2021/10/25,7,4,8348,2021/09/13,2022/05/27,Wednesday,2021/10/27
{C8420FF3-289F-4737-A4F5-FF44DE89CA58},McVeigh Recreation Center,300,After School,After School,M/F,6,12,2021/10/18,7,7,8348,2021/09/13,2022/05/27,Wednesday,2021/10/20
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4804,Educational,Educational,M/F,3,4,2021/11/29,13,0,8512,2021/09/20,2022/05/20,Wednesday,2021/12/01
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4802,Educational,Educational,M/F,5,14,2021/11/29,6,0,8506,2021/09/13,2022/05/27,Wednesday,2021/12/01
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,1096,Athletic,Martial Arts,M/F,3,99,2021/11/22,9,9,8627,2021/09/13,2022/05/19,Thursday,2021/11/25
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,456,After School,After School,M/F,6,12,2021/11/15,15,15,8315,2021/09/13,2022/05/27,Wednesday,2021/11/17
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,456,After School,After School,M/F,6,12,2021/11/08,14,14,8315,2021/09/13,2022/05/27,Wednesday,2021/11/10
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,456,After School,After School,M/F,6,12,2021/11/01,14,12,8315,2021/09/13,2022/05/27,Wednesday,2021/11/03
{6DCEECCE-1B1E-4B3C-A3EA-EDE7AE766F7F},Lower Mayfair Playground,456,After School,After School,M/F,6,12,2021/10/25,14,13,8315,2021/09/13,2022/05/27,Wednesday,2021/10/27
{696BABB9-CB2C-4D1D-8A40-DBC327D80C5D},Morris Estate Cultural Center,4343,Cultural,Health & Wellness,M/F,18,100,2021/11/15,0,0,8651,2021/09/13,2021/12/16,Thursday,2021/11/18
{696BABB9-CB2C-4D1D-8A40-DBC327D80C5D},Morris Estate Cultural Center,4343,Cultural,Health & Wellness,M/F,18,100,2021/11/08,0,0,8651,2021/09/13,2021/12/16,Thursday,2021/11/11
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,4758,After School,After School,M/F,6,12,2021/11/15,12,12,8379,2021/09/13,2022/06/10,Wednesday,2021/11/17
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4804,Educational,Educational,M/F,3,4,2021/11/22,13,0,8512,2021/09/20,2022/05/20,Wednesday,2021/11/24
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4802,Educational,Educational,M/F,5,14,2021/11/22,6,0,8506,2021/09/13,2022/05/27,Wednesday,2021/11/24
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/11/15,40,38,8232,2021/08/23,2021/11/30,Saturday,2021/11/20
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/11/15,40,38,8232,2021/08/23,2021/11/30,Saturday,2021/11/20
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,416,After School,After School,M/F,5,12,2021/11/15,25,25,8351,2021/09/13,2022/05/27,Wednesday,2021/11/17
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,4783,Cultural,Dance,M/F,5,13,2021/11/08,16,14,8456,2021/09/14,2022/06/10,Thursday,2021/11/11
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,4783,Cultural,Dance,M/F,5,13,2021/11/01,17,16,8456,2021/09/14,2022/06/10,Thursday,2021/11/04
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1183,Athletic,Cheerleading,M/F,6,14,2021/11/08,100,100,8542,2021/08/30,2021/12/23,Wednesday,2021/11/10
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1181,Athletic,Football,M,5,14,2021/11/08,300,70,8543,2021/08/30,2021/12/23,Tuesday,2021/11/09
{C32FAF7D-618B-47F4-BDE5-A87BA5400958},Cibotti Recreation Center,1088,Athletic,Football,M/F,6,13,2021/11/08,65,60,8644,2021/10/01,2021/11/19,Wednesday,2021/11/10
{C32FAF7D-618B-47F4-BDE5-A87BA5400958},Cibotti Recreation Center,1088,Athletic,Football,M/F,6,13,2021/11/01,65,65,8644,2021/10/01,2021/11/19,Wednesday,2021/11/03
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,4884,Athletic,Fitness,M/F,7,18,2021/11/08,20,11,8713,2021/10/18,2022/06/17,Wednesday,2021/11/10
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,4758,After School,After School,M/F,6,12,2021/11/08,13,9,8379,2021/09/13,2022/06/10,Wednesday,2021/11/10
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4804,Educational,Educational,M/F,3,4,2021/11/15,13,0,8512,2021/09/20,2022/05/20,Wednesday,2021/11/17
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4802,Educational,Educational,M/F,5,14,2021/11/15,6,0,8506,2021/09/13,2022/05/27,Wednesday,2021/11/17
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/11/08,40,36,8232,2021/08/23,2021/11/30,Saturday,2021/11/13
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/11/08,40,36,8232,2021/08/23,2021/11/30,Saturday,2021/11/13
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,416,After School,After School,M/F,5,12,2021/11/08,25,25,8351,2021/09/13,2022/05/27,Wednesday,2021/11/10
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1183,Athletic,Cheerleading,M/F,6,14,2021/11/01,100,100,8542,2021/08/30,2021/12/23,Wednesday,2021/11/03
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1181,Athletic,Football,M,5,14,2021/11/01,300,110,8543,2021/08/30,2021/12/23,Tuesday,2021/11/02
{679EFE08-67DC-4FB8-8A79-58D8FA303CC4},Athletic Recreation Center,4930,After School,After School,M/F,6,12,2021/10/25,5,3,8793,2021/09/27,2022/05/31,Wednesday,2021/10/27
{86B4D412-6129-481D-B8FE-DF8D75385E9E},Dendy Recreation Center,4778,After School,After School,M/F,6,12,2021/11/01,8,8,8440,2021/09/16,2022/06/14,Wednesday,2021/11/03
{86B4D412-6129-481D-B8FE-DF8D75385E9E},Dendy Recreation Center,4778,After School,After School,M/F,6,12,2021/10/25,8,8,8440,2021/09/16,2022/06/14,Wednesday,2021/10/27
{86B4D412-6129-481D-B8FE-DF8D75385E9E},Dendy Recreation Center,4778,After School,After School,M/F,6,12,2021/10/18,8,8,8440,2021/09/16,2022/06/14,Wednesday,2021/10/20
{86B4D412-6129-481D-B8FE-DF8D75385E9E},Dendy Recreation Center,4778,After School,After School,M/F,6,12,2021/10/11,8,8,8440,2021/09/16,2022/06/14,Wednesday,2021/10/13
{86B4D412-6129-481D-B8FE-DF8D75385E9E},Dendy Recreation Center,4778,After School,After School,M/F,6,12,2021/10/04,8,7,8440,2021/09/16,2022/06/14,Wednesday,2021/10/06
{86B4D412-6129-481D-B8FE-DF8D75385E9E},Dendy Recreation Center,4778,After School,After School,M/F,6,12,2021/09/27,8,8,8440,2021/09/16,2022/06/14,Wednesday,2021/09/29
{86B4D412-6129-481D-B8FE-DF8D75385E9E},Dendy Recreation Center,4778,After School,After School,M/F,6,12,2021/09/20,8,8,8440,2021/09/16,2022/06/14,Wednesday,2021/09/22
{FC68DFB6-7C48-4955-A6C6-52B22B605AAF},Emanuel Recreation Center,1201,After School,After School,M/F,5,12,2021/11/01,1,1,8310,2021/10/01,2022/05/27,Wednesday,2021/11/03
{FC68DFB6-7C48-4955-A6C6-52B22B605AAF},Emanuel Recreation Center,1201,After School,After School,M/F,5,12,2021/10/25,1,1,8310,2021/10/01,2022/05/27,Wednesday,2021/10/27
{FC68DFB6-7C48-4955-A6C6-52B22B605AAF},Emanuel Recreation Center,1201,After School,After School,M/F,5,12,2021/10/18,1,1,8310,2021/10/01,2022/05/27,Wednesday,2021/10/20
{FC68DFB6-7C48-4955-A6C6-52B22B605AAF},Emanuel Recreation Center,1201,After School,After School,M/F,5,12,2021/10/11,1,1,8310,2021/10/01,2022/05/27,Wednesday,2021/10/13
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/11/01,40,36,8232,2021/08/23,2021/11/30,Saturday,2021/11/06
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/11/01,40,36,8232,2021/08/23,2021/11/30,Saturday,2021/11/06
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4804,Educational,Educational,M/F,3,4,2021/11/08,13,0,8512,2021/09/20,2022/05/20,Wednesday,2021/11/10
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4802,Educational,Educational,M/F,5,14,2021/11/08,6,0,8506,2021/09/13,2022/05/27,Wednesday,2021/11/10
{65FDE44A-69BC-433C-8AD9-109921607BDE},Simons Center,4783,Cultural,Dance,M/F,5,13,2021/10/25,16,15,8456,2021/09/14,2022/06/10,Thursday,2021/10/28
{696BABB9-CB2C-4D1D-8A40-DBC327D80C5D},Morris Estate Cultural Center,4343,Cultural,Health & Wellness,M/F,18,100,2021/11/01,0,0,8651,2021/09/13,2021/12/16,Thursday,2021/11/04
{696BABB9-CB2C-4D1D-8A40-DBC327D80C5D},Morris Estate Cultural Center,4343,Cultural,Health & Wellness,M/F,18,100,2021/10/25,0,0,8651,2021/09/13,2021/12/16,Thursday,2021/10/28
{696BABB9-CB2C-4D1D-8A40-DBC327D80C5D},Morris Estate Cultural Center,4343,Cultural,Health & Wellness,M/F,18,100,2021/10/18,0,0,8651,2021/09/13,2021/12/16,Thursday,2021/10/21
{696BABB9-CB2C-4D1D-8A40-DBC327D80C5D},Morris Estate Cultural Center,4343,Cultural,Health & Wellness,M/F,18,100,2021/10/11,0,0,8651,2021/09/13,2021/12/16,Thursday,2021/10/14
{DA9F8E3A-D19A-46DD-9040-5ACE360CDD2A},Kendrick Recreation Center,416,After School,After School,M/F,5,12,2021/11/01,25,25,8351,2021/09/13,2022/05/27,Wednesday,2021/11/03
{561C13D2-87D4-48D6-B401-795C2978D25C},Dorsey Playground,4789,After School,After School,M/F,6,13,2021/11/01,4,4,8469,2021/09/13,2022/06/01,Wednesday,2021/11/03
{561C13D2-87D4-48D6-B401-795C2978D25C},Dorsey Playground,4789,After School,After School,M/F,6,13,2021/11/01,4,4,8469,2021/09/13,2022/06/01,Wednesday,2021/11/03
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,4884,Athletic,Fitness,M/F,7,18,2021/10/25,20,16,8713,2021/10/18,2022/06/17,Wednesday,2021/10/27
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,4758,After School,After School,M/F,6,12,2021/11/01,7,7,8379,2021/09/13,2022/06/10,Wednesday,2021/11/03
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,4758,After School,After School,M/F,6,12,2021/10/25,13,8,8379,2021/09/13,2022/06/10,Wednesday,2021/10/27
{55C77977-EFE8-4C26-B7C6-48845CE1EC80},Fishtown Recreation Center,1096,Athletic,Martial Arts,M/F,3,99,2021/11/01,10,9,8627,2021/09/13,2022/05/19,Thursday,2021/11/04
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/10/25,40,38,8232,2021/08/23,2021/11/30,Saturday,2021/10/30
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,4731,Athletic,Soccer,M,7,12,2021/10/25,40,38,8232,2021/08/23,2021/11/30,Saturday,2021/10/30
{280547FA-8695-4C03-90B1-B8A5093F8B7C},Mount Airy Playground,4226,Cultural,Dance,M/F,6,14,2021/10/25,10,10,8446,2021/06/16,2022/02/18,Saturday,2021/10/30
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1183,Athletic,Cheerleading,M/F,6,14,2021/10/25,100,100,8542,2021/08/30,2021/12/23,Wednesday,2021/10/27
{298809CB-A118-4234-8A54-54260C378AD7},Gambrel Playground,1181,Athletic,Football,M,5,14,2021/10/25,300,240,8543,2021/08/30,2021/12/23,Tuesday,2021/10/26
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4804,Educational,Educational,M/F,3,4,2021/11/01,12,0,8512,2021/09/20,2022/05/20,Wednesday,2021/11/03
{DCF40A6C-2B11-4CC5-9284-EEF363A0D7AD},Lackman Memorial Playground,4802,Educational,Educational,M/F,5,14,2021/11/01,6,0,8506,2021/09/13,2022/05/27,Wednesday,2021/11/03
